 DEPT ,GR ,SP ,CAL ,AC , CNL ,DEN,LLD, LLS ,POR,VSH,Sw,PERM,Sg
2639.765,46.061,23.588,22.492,224.167,9.015,2.341,134.409,128.324,0.18727272727272712,0.25757857142857143,0.10299029259479295,0.008108463885874332,0.29362356454806404
2639.89,45.681,22.826,22.339,223.099,8.684,2.333,145.194,138.196,0.19212121212121197,0.2548642857142857,0.09659070795125829,0.008754693278394919,0.30142995438640396
2640.015,45.31,22.168,22.249,221.678,8.196,2.339,159.04,151.036,0.18848484848484845,0.2522142857142857,0.09407091619758437,0.008266931052524355,0.29908964657297843
2640.14,44.426,21.534,22.249,220.661,7.729,2.362,174.062,165.095,0.17454545454545445,0.2459,0.09710117247729692,0.006565088905584763,0.28042355479543035
2640.265,43.134,20.879,22.288,219.975,7.343,2.392,189.167,179.271,0.15636363636363637,0.23667142857142856,0.10397443096187009,0.004719785550639545,0.25205382877838967
2640.39,41.971,20.308,22.291,219.373,7.074,2.418,204.881,193.981,0.14060606060606046,0.2283642857142857,0.11110410848677621,0.003431840563235308,0.2257568352361673
2640.515,40.344,19.467,22.109,217.616,6.655,2.438,237.484,224.731,0.12848484848484834,0.21674285714285715,0.11293171093634329,0.0026186094526875993,0.20444782153118912
2640.64,39.419,19.15,22.023,216.824,6.497,2.444,248.325,235.377,0.12484848484848483,0.21013571428571426,0.11365577401682933,0.0024025078180368448,0.19509329957624433
2640.765,39.29,18.956,21.982,217.393,6.471,2.453,251.518,239.158,0.11939393939393944,0.2092142857142857,0.11809137646163112,0.0021011730748288267,0.18553793089767623
2640.89,40.544,18.748,21.939,218.357,6.645,2.462,245.473,234.47,0.11393939393939377,0.21817142857142854,0.12525908415183964,0.001826151045536814,0.18199341801266244
2641.015,41.796,18.561,21.83,219.363,7.001,2.464,232.142,222.866,0.1127272727272727,0.2271142857142857,0.13019045394471257,0.001768487445622431,0.1840491304708719
2641.14,41.812,18.496,21.675,221.174,7.441,2.462,215.669,208.096,0.11393939393939377,0.22722857142857142,0.13363408205889635,0.001826151045536814,0.1816435975947832
2641.265,41.04,18.494,21.589,222.749,7.832,2.468,201.114,194.979,0.11030303030303028,0.2217142857142857,0.14294744801133114,0.0016568275689589826,0.16461411043022733
2641.39,41.127,18.62,21.636,222.825,8.015,2.489,191.254,186.287,0.0975757575757576,0.2223357142857143,0.16570583703816236,0.0011469402043425107,0.1325110590657338
2641.515,42.471,18.849,21.777,222.627,7.961,2.522,186.219,182.155,0.07757575757575765,0.23193571428571427,0.21122580876401353,0.000576358971135016,0.08029307435286959
2641.64,44.324,19.171,21.941,223.063,7.707,2.539,186.58,183.077,0.06727272727272714,0.24517142857142857,0.2433399548997884,0.0003758651714574556,0.052610850295016665
2641.765,45.336,19.516,22.079,224.156,7.459,2.522,192.614,189.33,0.07757575757575765,0.2524,0.20768974427249887,0.000576358971135016,0.10270589209113745
2641.89,44.593,19.821,22.174,225.835,7.37,2.474,206.005,202.594,0.1066666666666665,0.24709285714285717,0.14605532581882716,0.0014983081847279305,0.1813476265621251
2642.015,41.944,20.292,22.214,227.284,7.422,2.426,227.906,224.248,0.1357575757575756,0.22817142857142858,0.10910459678366828,0.0030889238609267075,0.22384840754533597
2642.14,38.684,20.804,22.202,227.121,7.367,2.388,252.639,249.237,0.1587878787878788,0.20488571428571425,0.08859668213198732,0.004942731536017937,0.2425435429762377
2642.265,36.327,21.288,22.157,225.631,7.093,2.364,268.377,266.385,0.17333333333333337,0.18805,0.07874631981177417,0.006429263831732971,0.2500416801882259
2642.39,36.265,21.79,22.11,223.258,6.872,2.355,262.126,262.516,0.17878787878787875,0.18760714285714286,0.07724882464152448,0.00705552274779904,0.255604313886614
2642.515,39.242,22.194,22.077,220.238,7.034,2.366,235.327,238.018,0.172121212121212,0.20887142857142854,0.08468660585069597,0.006295325186703604,0.26035483137874116
2642.64,45.783,22.466,22.076,217.891,7.669,2.392,199.569,203.417,0.15636363636363637,0.2555928571428572,0.10122847629451118,0.004719785550639545,0.2707625886405538
2642.765,53.743,22.731,22.153,216.875,8.492,2.422,173.411,177.224,0.13818181818181804,0.31245,0.12288412404598782,0.0032573744794130366,0.28457278504492123
2642.89,60.18,23.023,22.312,215.768,8.968,2.44,166.16,169.433,0.12727272727272726,0.35842857142857143,0.13629703549304828,0.0025451948316962078,0.3037860813900686
2643.015,62.018,23.36,22.482,214.198,8.529,2.431,186.001,188.908,0.13272727272727264,0.37155714285714286,0.12352850686647668,0.002886659060763738,0.33144014248417264
2643.14,59.08,23.667,22.559,212.696,7.391,2.399,236.404,239.712,0.15212121212121207,0.35057142857142853,0.09560218419617646,0.004345945871667732,0.3537611058471135
2643.265,52.793,23.925,22.523,210.616,6.21,2.353,311.093,316.56,0.17999999999999983,0.3056642857142857,0.07043157131902109,0.007199999999999977,0.36021314296669305
2643.39,46.259,24.122,22.39,207.599,5.597,2.31,368.762,377.902,0.20606060606060597,0.25899285714285714,0.05650891236809692,0.010801893711800849,0.3551763257271411
2643.515,43.143,24.29,22.178,204.893,5.519,2.284,370.996,382.774,0.2218181818181819,0.2367357142857143,0.05233632785797801,0.013474305961358315,0.35370528253163236
2643.64,46.616,24.59,21.976,202.897,5.894,2.291,317.82,329.583,0.2175757575757576,0.26154285714285713,0.057647952395079874,0.01271588214904203,0.36456527704214947
2643.765,57.292,24.886,21.995,201.923,6.866,2.334,256.364,266.243,0.19151515151515142,0.3378,0.07292112231424196,0.008672102379438352,0.39170021101909125
2643.89,70.331,25.168,22.261,202.769,8.261,2.392,227.161,235.186,0.15636363636363637,0.4309357142857143,0.09488167752522522,0.004719785550639545,0.4250349977994501
2644.015,78.177,25.416,22.599,204.617,9.183,2.421,251.409,258.61,0.13878787878787885,0.4869785714285715,0.10161154474068536,0.0033004229280527656,0.456568182532042
2644.14,75.785,25.575,22.768,206.808,8.387,2.399,333.443,342.043,0.15212121212121207,0.4698928571428571,0.08049787623199726,0.004345945871667732,0.47003552203640103
2644.265,66.636,25.697,22.763,209.251,6.682,2.331,442.899,455.829,0.1933333333333333,0.4045428571428571,0.05495736648215216,0.008921444901691809,0.4647072049464193
2644.39,58.462,25.823,22.612,211.0,5.58,2.269,509.207,527.683,0.2309090909090908,0.3461571428571429,0.04291378174547387,0.015199807069779496,0.4542216208519285
2644.515,56.258,26.037,22.329,212.277,5.554,2.244,488.958,509.783,0.2460606060606059,0.3304142857142857,0.04109671746948852,0.01839252051858925,0.45407623491146376
2644.64,58.687,26.305,21.968,213.921,6.333,2.247,408.163,427.392,0.24424242424242426,0.3477642857142857,0.04531553206619148,0.017987809805705943,0.46175238568272636
2644.765,62.293,26.715,21.713,214.981,7.755,2.257,331.509,347.572,0.23818181818181808,0.37352142857142856,0.051561878873940085,0.01668171893406051,0.4711753548922936
2644.89,64.246,27.217,21.709,214.489,9.307,2.288,295.579,309.502,0.21939393939393947,0.3874714285714285,0.059282101156680936,0.013037336051395856,0.4625743836918038
2645.015,62.9,27.817,21.895,212.8,10.137,2.359,298.91,312.617,0.17636363636363633,0.37785714285714284,0.07333406094119914,0.0067723924274888415,0.4142464585393204
2645.14,58.084,28.56,22.045,209.788,9.51,2.447,323.421,338.537,0.12303030303030295,0.3434571428571429,0.10106221224220037,0.0022990650648236563,0.3231695972816091
2645.265,52.674,29.345,22.032,206.507,8.371,2.523,347.649,364.189,0.07696969696969684,0.3048142857142857,0.15580978675383914,0.0005629558173992388,0.20251273272668024
2645.39,50.971,30.129,21.874,204.73,7.605,2.562,366.287,383.095,0.053333333333333385,0.29264999999999997,0.21906627400465462,0.00018728852309099275,0.11130905932867874
2645.515,55.808,30.89,21.7,205.472,7.502,2.578,388.875,404.937,0.043636363636363674,0.3272,0.2598552155069807,0.00010257951414976234,0.09670332994756481
2645.64,64.305,31.644,21.584,205.969,7.763,2.587,410.003,424.799,0.03818181818181802,0.3878928571428572,0.2892243672981296,6.872026045579676e-05,0.12203985348109114
2645.765,71.86,32.377,21.533,203.655,8.3,2.596,402.766,415.331,0.032727272727272626,0.44185714285714284,0.3404464309225951,4.327573253193047e-05,0.11967720544104121
2645.89,77.57,33.133,21.526,200.845,9.558,2.606,352.993,362.306,0.026666666666666693,0.4826428571428571,0.44630651165024005,2.3411065386374094e-05,0.05013253596880762
2646.015,85.649,34.052,21.527,201.36,12.231,2.62,280.194,286.227,0.018181818181818063,0.54035,0.734713933433059,7.420393095324079e-06,0.0
2646.14,101.079,35.058,21.527,204.661,17.329,2.641,214.272,218.425,0.0054545454545453925,0.6505642857142857,1.0,2.003506135737472e-07,0.0
2646.265,119.872,36.085,21.529,210.433,24.635,2.665,169.047,172.274,0.0,0.7848,1.0,0.0,0.0
2646.39,134.456,37.272,21.534,218.105,31.703,2.68,144.406,147.12,0.0,0.8889714285714285,1.0,0.0,0.0
2646.515,138.087,38.375,21.548,224.307,32.899,2.681,138.137,140.818,0.0,0.9149071428571428,1.0,0.0,0.0
2646.64,133.507,39.414,21.569,224.67,29.142,2.674,141.261,144.387,0.0,0.8821928571428572,1.0,0.0,0.0
2646.765,125.416,40.378,21.592,221.752,25.358,2.674,148.01,151.855,0.0,0.8244,1.0,0.0,0.0
2646.89,119.339,41.4,21.621,219.083,24.291,2.681,152.273,156.706,0.0,0.7809928571428572,1.0,0.0,0.0
2647.015,118.031,42.489,21.706,217.637,25.079,2.686,149.642,154.199,0.0,0.7716500000000001,1.0,0.0,0.0
2647.14,123.3,43.567,21.907,218.277,26.605,2.67,137.72,141.793,0.0,0.8092857142857143,1.0,0.0,0.0
2647.265,134.136,44.683,22.166,223.586,28.294,2.624,119.608,122.899,0.015757575757575637,0.8866857142857143,1.0,4.830401075682058e-06,0.0
2647.39,146.352,45.68,22.394,229.175,30.383,2.55,100.271,102.907,0.06060606060606066,0.9739428571428572,0.36845230120560396,0.00027482937390089796,0.607069776716474
2647.515,154.785,46.499,22.629,230.569,32.457,2.48,82.882,85.219,0.10303030303030299,1.0,0.23839103206399737,0.001350236713975106,0.7616089679360026
2647.64,158.602,47.16,22.946,231.302,32.98,2.423,67.942,70.109,0.1375757575757575,1.0,0.19718502311648517,0.003214701997356823,0.8028149768835149
2647.765,160.885,47.741,23.299,236.3,32.076,2.37,55.684,57.643,0.1696969696969696,1.0,0.1765817036863015,0.006033054415872484,0.8234182963136985
2647.89,164.601,48.217,23.459,244.889,31.99,2.348,47.327,49.04,0.18303030303030307,1.0,0.17758550533859493,0.007569792541611749,0.822414494661405
2648.015,168.218,48.581,23.281,254.634,33.827,2.366,42.952,44.415,0.172121212121212,1.0,0.19822522106460097,0.006295325186703604,0.8017747789353991
2648.14,168.686,48.705,22.824,260.987,36.375,2.388,42.632,43.865,0.1587878787878788,1.0,0.2156749973857576,0.004942731536017937,0.7843250026142424
2648.265,164.735,48.59,22.297,261.329,36.767,2.394,46.612,47.644,0.15515151515151504,1.0,0.21109605255354816,0.004610871769080104,0.7889039474464519
2648.39,159.329,48.379,21.934,254.825,34.337,2.402,53.569,54.451,0.1503030303030302,1.0,0.2032640131945042,0.004191970241475384,0.7967359868054957
2648.515,156.046,48.022,21.883,242.762,30.082,2.433,61.245,62.064,0.13151515151515158,1.0,0.21725705741439594,0.0028082925641134027,0.7827429425856041
2648.64,157.391,47.684,22.059,232.022,26.342,2.465,66.575,67.345,0.11212121212121216,1.0,0.24442275246861384,0.0017401165345252699,0.7555772475313862
2648.765,161.383,47.342,22.261,231.5,24.693,2.462,68.861,69.509,0.11393939393939377,1.0,0.23649634570730063,0.001826151045536814,0.7635036542926994
2648.89,164.045,47.016,22.282,235.516,25.753,2.421,69.173,68.483,0.13878787878787885,1.0,0.1937158508473095,0.0033004229280527656,0.8062841491526905
2649.015,162.543,46.622,22.078,236.006,28.202,2.378,69.972,68.584,0.16484848484848474,1.0,0.1621578205268446,0.005530569580442032,0.8378421794731554
2649.14,157.418,46.078,21.791,233.3,29.635,2.378,72.578,70.719,0.16484848484848474,1.0,0.1592199723500099,0.005530569580442032,0.8407800276499902
2649.265,150.677,45.624,21.576,228.669,28.129,2.437,77.146,74.852,0.12909090909090915,1.0,0.19721168168811812,0.002655840313140592,0.8027883183118819
2649.39,144.6,45.109,21.475,221.728,25.259,2.51,82.218,79.607,0.08484848484848492,0.9614285714285714,0.2906413864960377,0.0007541318019840639,0.674059912205261
2649.515,140.953,44.541,21.448,216.419,22.977,2.567,86.892,84.043,0.05030303030303015,0.9353785714285715,0.47687104918668133,0.00015714386321467085,0.46175817592154383
2649.64,141.221,43.828,21.445,215.28,22.313,2.614,91.654,88.56,0.021818181818181837,0.9372928571428571,1.0,1.282243926872029e-05,0.0
2649.765,143.311,43.039,21.448,216.026,22.686,2.651,97.36,94.036,0.0,0.9522214285714287,1.0,0.0,0.0
2649.89,144.055,42.25,21.461,215.313,23.281,2.674,103.404,99.959,0.0,0.9575357142857144,1.0,0.0,0.0
2650.015,142.014,41.546,21.495,213.457,22.993,2.678,107.455,104.075,0.0,0.9429571428571429,1.0,0.0,0.0
2650.14,139.901,41.052,21.551,212.513,21.713,2.668,107.929,104.76,0.0,0.9278642857142858,1.0,0.0,0.0
2650.265,141.383,40.8,21.61,213.051,20.345,2.649,104.387,101.451,0.0006060606060605394,0.9384500000000001,1.0,2.748293739008065e-10,0.0
2650.39,146.983,40.67,21.636,215.89,20.079,2.632,98.901,96.001,0.010909090909090785,0.97845,1.0,1.6028049085899774e-06,0.0
2650.515,153.184,40.551,21.628,220.705,21.197,2.626,94.43,91.264,0.01454545454545456,1.0,1.0,3.799241264806014e-06,0.0
2650.64,156.329,40.425,21.609,224.633,23.386,2.632,93.723,89.969,0.010909090909090785,1.0,1.0,1.6028049085899774e-06,0.0
2650.765,156.195,40.286,21.609,224.93,25.309,2.65,97.29,92.77,0.0,1.0,1.0,0.0,0.0
2650.89,154.755,40.289,21.659,222.308,26.009,2.668,103.177,97.902,0.0,1.0,1.0,0.0,0.0
2651.015,154.039,40.546,21.848,218.818,25.461,2.669,106.932,101.224,0.0,1.0,1.0,0.0,0.0
2651.14,154.44,40.892,22.144,219.625,25.039,2.633,105.687,100.033,0.010303030303030246,1.0,1.0,1.3502367139750856e-06,0.0
2651.265,156.335,41.262,22.388,226.326,25.625,2.566,100.12,95.031,0.05090909090909096,1.0,0.4389643388003864,0.00016289246922855788,0.5610356611996137
2651.39,159.938,41.589,22.427,232.803,27.095,2.508,93.277,89.184,0.086060606060606,1.0,0.26902541940681757,0.0007869156483379506,0.7309745805931824
2651.515,163.686,41.897,22.348,233.938,28.223,2.464,87.433,84.495,0.1127272727272727,1.0,0.21213792282540134,0.001768487445622431,0.7878620771745987
2651.64,165.98,42.022,22.29,233.658,28.369,2.429,83.249,81.409,0.133939393939394,1.0,0.1829730637150967,0.0029664700606033155,0.8170269362849033
2651.765,165.271,42.048,22.272,231.391,28.292,2.404,81.059,80.084,0.1490909090909091,1.0,0.16658397404128333,0.004091367300182728,0.8334160259587167
2651.89,162.318,42.184,22.192,226.009,28.834,2.395,80.531,80.178,0.15454545454545449,1.0,0.1612305071069165,0.004557048909665984,0.8387694928930836
2652.015,158.544,42.345,22.075,223.216,29.625,2.394,80.958,81.002,0.15515151515151504,1.0,0.1601766091672609,0.004610871769080104,0.839823390832739
2652.14,155.15,42.487,22.042,224.536,30.113,2.399,81.536,81.785,0.15212121212121207,1.0,0.16278730146763454,0.004345945871667732,0.8372126985323655
2652.265,153.422,42.617,22.1,225.394,30.276,2.452,81.61,81.885,0.11999999999999998,1.0,0.20626809953065342,0.0021333333333333326,0.7937319004693466
2652.39,155.114,42.677,22.164,225.684,29.813,2.53,80.279,80.384,0.0727272727272728,1.0,0.34315214923722603,0.00047490515810075164,0.656847850762774
2652.515,159.352,42.555,22.134,228.57,28.717,2.58,78.29,78.046,0.04242424242424233,1.0,0.5956865027560156,9.426647524800711e-05,0.40431349724398435
2652.64,162.966,42.225,22.017,232.88,27.699,2.603,77.774,77.053,0.02848484848484831,1.0,0.8901308860047897,2.8533610086512328e-05,0.10986911399521027
2652.765,163.396,41.819,21.875,233.794,27.056,2.609,81.761,80.439,0.024848484848484804,1.0,0.9952037238068827,1.8941515278623637e-05,0.004796276193117288
2652.89,164.206,41.446,21.76,229.255,25.355,2.614,90.929,89.279,0.021818181818181837,1.0,1.0,1.282243926872029e-05,0.0
2653.015,168.359,41.391,21.697,223.032,21.911,2.633,104.658,103.242,0.010303030303030246,1.0,1.0,1.3502367139750856e-06,0.0
2653.14,173.821,41.437,21.687,214.902,18.599,2.644,119.631,117.761,0.0036363636363635054,1.0,1.0,5.9363144762587375e-08,0.0
2653.265,176.304,41.425,21.699,208.072,17.363,2.656,131.818,129.817,0.0,1.0,1.0,0.0,0.0
2653.39,175.0,41.178,21.723,207.687,18.731,2.679,138.604,136.456,0.0,1.0,1.0,0.0,0.0
2653.515,173.392,40.687,21.764,211.594,22.123,2.688,139.652,137.214,0.0,1.0,1.0,0.0,0.0
2653.64,173.457,40.064,21.855,215.185,26.07,2.675,135.892,133.37,0.0,1.0,1.0,0.0,0.0
2653.765,175.235,39.351,22.017,220.354,28.977,2.652,127.268,125.152,0.0,1.0,1.0,0.0,0.0
2653.89,177.578,38.95,22.152,227.687,30.201,2.619,115.77,114.226,0.018787878787878604,1.0,1.0,8.187441877881389e-06,0.0
2654.015,179.424,38.771,22.141,235.037,30.847,2.57,104.944,103.651,0.04848484848484853,1.0,0.4501944664806463,0.0001407126394372598,0.5498055335193537
2654.14,179.146,38.757,21.938,240.839,31.542,2.52,99.915,98.328,0.07878787878787873,1.0,0.2839293235292058,0.0006038001344602698,0.7160706764707943
2654.265,173.733,38.72,21.691,241.308,30.457,2.493,102.828,100.709,0.09515151515151517,1.0,0.23174672181932063,0.0010635602702534653,0.7682532781806793
2654.39,160.961,38.622,21.523,234.965,26.228,2.515,113.692,111.193,0.08181818181818169,1.0,0.2563127585342346,0.0006761833208114168,0.7436872414657654
2654.515,142.088,38.398,21.469,224.31,21.119,2.569,129.868,127.69,0.04909090909090907,0.9434857142857143,0.39969880638408467,0.0001460555972952665,0.5465612455639672
2654.64,123.513,38.178,21.467,213.63,18.04,2.629,144.676,143.47,0.012727272727272672,0.810807142857143,1.0,2.5451948316961757e-06,0.0
2654.765,110.575,38.011,21.483,205.892,17.179,2.656,152.902,152.643,0.0,0.7183928571428572,1.0,0.0,0.0
2654.89,105.312,37.959,21.499,202.961,17.365,2.666,154.442,154.338,0.0,0.6808,1.0,0.0,0.0
2655.015,105.748,38.068,21.509,204.752,17.577,2.662,155.054,154.586,0.0,0.6839142857142857,1.0,0.0,0.0
2655.14,111.623,38.361,21.513,208.723,17.945,2.641,160.128,159.102,0.0054545454545453925,0.7258785714285715,1.0,2.003506135737472e-07,0.0
2655.265,122.372,38.788,21.514,212.839,19.31,2.616,170.605,169.222,0.020606060606060492,0.8026571428571428,0.8307955311436573,1.0801893711800686e-05,0.0
2655.39,135.536,39.296,21.533,215.523,22.083,2.611,181.053,179.876,0.023636363636363455,0.8966857142857143,0.7030747104566499,1.6302603630426948e-05,0.1960529778550384
2655.515,147.133,39.806,21.677,216.24,26.052,2.619,179.635,179.427,0.018787878787878604,0.9795214285714287,0.887997561936037,8.187441877881389e-06,0.0919086155531406
2655.64,155.328,40.317,22.074,215.594,29.721,2.598,159.911,160.865,0.031515151515151545,1.0,0.5610821250564653,3.864320860545746e-05,0.43891787494353474
2655.765,161.989,40.747,22.595,221.031,31.621,2.509,127.685,129.342,0.08545454545454546,1.0,0.231568719056454,0.0007704074723358471,0.7684312809435461
2655.89,169.115,41.001,22.777,234.823,31.942,2.393,98.231,99.882,0.15575757575757584,1.0,0.1448476789533543,0.00466511676641256,0.8551523210466457
2656.015,174.745,41.244,22.465,245.569,32.807,2.304,81.527,82.942,0.20969696969696977,1.0,0.11809788413645726,0.011383909770768266,0.8819021158635427
2656.14,175.811,41.432,21.904,248.569,33.978,2.285,78.029,79.333,0.22121212121212108,1.0,0.11443215095591976,0.013364162318350642,0.8855678490440803
2656.265,172.011,41.599,21.535,247.968,32.311,2.323,84.118,85.653,0.19818181818181815,1.0,0.12302028379833033,0.009609624249844632,0.8769797162016697
2656.39,168.392,41.746,21.416,238.27,27.766,2.413,93.824,95.948,0.1436363636363637,1.0,0.16071767022714187,0.0036585431913255654,0.8392823297728581
2656.515,168.397,41.862,21.393,221.204,23.391,2.524,101.511,104.372,0.0763636363636363,1.0,0.29063094110697274,0.0005497620836463797,0.7093690588930273
2656.64,169.619,42.062,21.376,210.075,21.647,2.614,103.229,106.486,0.021818181818181837,1.0,1.0,1.282243926872029e-05,0.0
2656.765,167.584,42.269,21.367,209.272,22.108,2.645,100.567,103.667,0.0030303030303029657,1.0,1.0,3.435367173760995e-08,0.0
2656.89,161.193,42.517,21.386,211.315,24.095,2.663,96.907,99.335,0.0,1.0,1.0,0.0,0.0
2657.015,155.151,42.716,21.462,214.402,26.496,2.675,95.629,97.115,0.0,1.0,1.0,0.0,0.0
2657.14,152.681,42.866,21.577,218.147,28.148,2.677,98.525,98.893,0.0,1.0,1.0,0.0,0.0
2657.265,152.432,43.027,21.652,221.044,28.47,2.669,106.825,105.816,0.0,1.0,1.0,0.0,0.0
2657.39,151.255,43.156,21.716,222.253,28.152,2.664,117.473,114.863,0.0,1.0,1.0,0.0,0.0
2657.515,149.762,43.33,21.86,224.126,27.738,2.67,126.184,122.047,0.0,0.9983,1.0,0.0,0.0
2657.64,150.524,43.666,22.057,227.951,27.698,2.679,127.782,122.799,0.0,1.0,1.0,0.0,0.0
2657.765,153.48,44.091,22.114,230.835,28.195,2.676,122.067,117.052,0.0,1.0,1.0,0.0,0.0
2657.89,156.32,44.538,21.949,231.485,29.139,2.658,111.24,106.807,0.0,1.0,1.0,0.0,0.0
2658.015,157.218,44.941,21.745,231.101,29.93,2.639,99.233,95.554,0.00666666666666674,1.0,1.0,3.657978966621062e-07,0.0
2658.14,157.979,45.315,21.701,228.452,29.876,2.627,88.124,85.084,0.01393939393939402,1.0,1.0,3.3438489922522747e-06,0.0
2658.265,160.353,45.629,21.783,225.982,28.979,2.62,78.685,76.083,0.018181818181818063,1.0,1.0,7.420393095324079e-06,0.0
2658.39,164.269,45.912,21.81,229.325,28.354,2.606,71.623,69.288,0.026666666666666693,1.0,0.9908091667747547,2.3411065386374094e-05,0.009190833225245276
2658.515,168.579,46.154,21.725,234.41,28.989,2.58,67.489,65.273,0.04242424242424233,1.0,0.6415853073231139,9.426647524800711e-05,0.3584146926768861
2658.64,171.53,46.306,21.594,235.879,31.009,2.534,66.884,64.604,0.07030303030303037,1.0,0.388910651740216,0.00042898007040441605,0.611089348259784
2658.765,170.81,46.272,21.525,235.434,32.512,2.51,69.141,66.651,0.08484848484848492,1.0,0.3169371019384745,0.0007541318019840639,0.6830628980615254
2658.89,166.467,46.144,21.536,232.594,31.611,2.528,72.943,70.222,0.07393939393939387,1.0,0.3540929705238355,0.000499048368939195,0.6459070294761645
2659.015,162.225,46.056,21.593,226.13,28.5,2.571,75.963,73.127,0.04787878787878772,1.0,0.5358469969208205,0.0001355015996787231,0.4641530030791795
2659.14,161.901,45.909,21.659,222.063,25.817,2.62,76.897,74.006,0.018181818181818063,1.0,1.0,7.420393095324079e-06,0.0
2659.265,164.473,45.667,21.689,223.277,24.858,2.658,76.422,73.402,0.0,1.0,1.0,0.0,0.0
2659.39,165.717,45.402,21.65,225.917,25.704,2.684,76.253,72.965,0.0,1.0,1.0,0.0,0.0
2659.515,164.844,45.062,21.571,226.675,27.086,2.699,76.708,73.094,0.0,1.0,1.0,0.0,0.0
2659.64,163.586,44.77,21.504,226.599,28.064,2.707,77.152,73.243,0.0,1.0,1.0,0.0,0.0
2659.765,163.311,44.592,21.486,227.207,28.514,2.711,77.049,72.933,0.0,1.0,1.0,0.0,0.0
2659.89,163.669,44.499,21.501,228.562,28.928,2.71,76.475,72.221,0.0,1.0,1.0,0.0,0.0
2660.015,164.054,44.532,21.526,229.752,29.161,2.699,75.785,71.417,0.0,1.0,1.0,0.0,0.0
2660.14,164.197,44.615,21.544,230.516,28.638,2.679,75.591,71.093,0.0,1.0,1.0,0.0,0.0
2660.265,163.668,44.613,21.55,230.618,27.537,2.658,76.162,71.537,0.0,1.0,1.0,0.0,0.0
2660.39,162.525,44.453,21.551,229.769,26.637,2.646,77.19,72.506,0.0024242424242424264,1.0,1.0,1.758907992965747e-08,0.0
2660.515,161.431,44.224,21.565,228.454,26.494,2.642,77.669,73.033,0.004848484848484853,1.0,1.0,1.4071263943725973e-07,0.0
2660.64,160.653,44.02,21.609,227.722,26.957,2.646,76.886,72.411,0.0024242424242424264,1.0,1.0,1.758907992965747e-08,0.0
2660.765,161.055,43.959,21.73,227.776,27.583,2.647,74.291,70.088,0.0018181818181818871,1.0,1.0,7.420393095325068e-09,0.0
2660.89,162.165,43.889,21.931,228.803,28.009,2.632,70.543,66.651,0.010909090909090785,1.0,1.0,1.6028049085899774e-06,0.0
2661.015,163.078,43.9,22.118,231.891,28.769,2.588,66.888,63.246,0.03757575757575748,1.0,0.7276175266303098,6.549953502305252e-05,0.27238247336969024
2661.14,163.535,44.046,22.157,236.578,31.195,2.522,65.265,61.733,0.07757575757575765,1.0,0.35679503767934617,0.000576358971135016,0.6432049623206538
2661.265,163.305,44.232,22.124,238.636,35.159,2.463,66.121,62.605,0.11333333333333324,1.0,0.24263733835987072,0.0017971650663008646,0.7573626616401292
2661.39,161.41,44.417,22.228,236.781,38.041,2.438,68.602,65.135,0.12848484848484834,1.0,0.21011869598442745,0.0026186094526875993,0.7898813040155725
2661.515,157.427,44.489,22.57,232.833,35.787,2.439,70.343,67.081,0.1278787878787878,1.0,0.20848559238132325,0.0025817281751982233,0.7915144076186768
2661.64,152.993,44.621,22.983,229.733,30.851,2.436,69.747,66.819,0.12969696969696967,1.0,0.20643931385351708,0.0026934224055334133,0.7935606861464829
2661.765,151.072,44.77,23.267,230.391,27.843,2.401,66.318,63.719,0.150909090909091,1.0,0.1819507663383426,0.004242884306796159,0.8180492336616574
2661.89,152.012,44.756,23.392,233.574,27.974,2.342,61.92,59.467,0.18666666666666656,1.0,0.1522308793460879,0.008029995427526278,0.8477691206539121
2662.015,153.937,44.644,23.367,236.909,29.92,2.303,58.81,56.225,0.2103030303030303,1.0,0.13864808703906872,0.011482899738465493,0.8613519129609313
2662.14,156.107,44.392,23.1,243.836,31.66,2.301,59.157,56.132,0.21151515151515138,1.0,0.13744864048564753,0.011682597907105586,0.8625513595143525
2662.265,159.087,44.053,22.631,250.264,32.276,2.311,62.577,58.948,0.20545454545454545,1.0,0.13758208248097087,0.010706862936064035,0.8624179175190292
2662.39,163.066,43.674,22.123,247.685,32.186,2.35,68.187,63.893,0.1818181818181817,1.0,0.1489350446608226,0.00742039309532421,0.8510649553391774
2662.515,167.008,43.502,21.83,241.575,31.071,2.426,75.352,70.387,0.1357575757575756,1.0,0.18974639615208053,0.0030889238609267075,0.8102536038479194
2662.64,168.569,43.383,21.803,237.841,28.247,2.507,84.149,78.479,0.08666666666666654,1.0,0.2812602958534166,0.0008036579789666175,0.7187397041465834
2662.765,164.192,43.174,21.949,230.337,24.271,2.546,95.619,89.101,0.06303030303030309,1.0,0.362796850611216,0.00030914566884365975,0.637203149388784
2662.89,151.938,42.845,22.098,219.079,20.684,2.572,111.057,103.399,0.04727272727272718,1.0,0.44885015022833774,0.0001304208290434178,0.5511498497716623
2663.015,135.201,42.318,22.167,210.936,18.229,2.591,130.146,121.047,0.03575757575757559,0.8942928571428571,0.5481526555047057,5.644418198239159e-05,0.34992003280698253
2663.14,119.575,41.538,22.145,205.849,16.951,2.606,151.334,140.61,0.026666666666666693,0.7826785714285714,0.681628929313849,2.3411065386374094e-05,0.10684488020996055
